ttr,hapax,adj_noun_ratio,dependency_depth,punctuation_ratio,flesch_kincaid,label,text
0.6071428571428571,0.44047619047619047,1.0,3.675531914893617,0.0019249278152069298,26.267857142857142,0,"The Romans, probably, as an equally southern people, had the same original temperament: but the ster..."
0.5885416666666666,0.421875,0.7,2.293617021276596,0.0031923383878691143,13.628468899521533,0,They have nothing of their own to secure and to fortify; their mission is to destroy all previous se...
0.6630434782608695,0.532608695652174,0.5,3.2135922330097086,0.0017513134851138354,17.196803278688524,0,It would be difficult seriously to advocate the immediate introduction of parliamentary government f...
0.6820809248554913,0.5317919075144508,0.5588235294117647,2.715736040609137,0.0,12.33869082840237,0,"As to the future of International Socialism it would be rash to prophesy, though it would seem that ..."
0.65,0.46875,0.5652173913043478,3.387434554973822,0.0,10.887083333333337,0,"But entities subject only to physical laws, or only to psychological laws, are not neutral, and may ..."
0.6205128205128205,0.48717948717948717,0.65,3.4708520179372195,0.0008718395815170009,18.640969072164946,0,"The Times (Oct. 13, 1910), which almost single-handed in the British Press has kept creditably abrea..."
0.5698924731182796,0.3978494623655914,0.36585365853658536,3.532710280373832,0.0026431718061674008,17.02,0,"They are actually required for the theory of relativity, if we are to give a philosophical explanati..."
0.4946808510638298,0.2925531914893617,0.3,2.862559241706161,0.003009027081243731,10.879191176470592,0,The result is that every particular of the kind relevant to physics is associated with TWO places; e...
0.5421052631578948,0.4,0.25,3.514705882352941,0.0009337068160597573,18.296315789473685,0,"In the first case, the change is attributed to the medium between the object and the place; in the s..."
0.5495049504950495,0.36633663366336633,0.6829268292682927,3.331877729257642,0.002575107296137339,12.686000000000003,0,"Those that have physical causes and mental effects we should define as ""sensations."" Those that have..."
0.572139303482587,0.43283582089552236,0.3488372093023256,3.1555555555555554,0.0017226528854435831,19.303,0,"If the Russian Revolution had been accompanied by a revolution in Germany, the dramatic suddenness o..."
0.5786802030456852,0.4365482233502538,0.35714285714285715,2.873873873873874,0.0,9.65834179357022,0,Bakunin was the soul of the defense which they made against the Prussian troops. But they were overp...
0.5375722543352601,0.37572254335260113,0.5714285714285714,5.138613861386139,0.00404040404040404,20.04627906976744,0,"Capitalism has made of work a purely commercial activity, a soulless and a joyless thing. But substi..."
0.654054054054054,0.4864864864864865,0.5348837209302325,2.8106796116504853,0.0026857654431512983,14.788227946916475,0,"Its ideal of character is to be without any marked character; to maim by compression, like a Chinese..."
0.6060606060606061,0.45454545454545453,0.2826086956521739,2.919642857142857,0.0,11.524116161616163,0,"She neither knows nor cares which is the right side in politics, but she knows what will bring in mo..."
0.6111111111111112,0.41919191919191917,0.6410256410256411,3.12,0.004284490145672665,22.905714285714286,0,"Music belongs to a different order of things; it does not require the same general powers of mind, b..."
0.6583333333333333,0.5,0.8095238095238095,3.235294117647059,0.0,15.186666666666671,0,"Literary women are becoming more freespoken, and more willing to express their real sentiments. Unfo..."
0.631578947368421,0.4853801169590643,0.5,3.1191709844559585,0.005005005005005005,19.473333333333333,0,"These differences of inclination will naturally make their wishes different, if not restrained by af..."
0.5222222222222223,0.37777777777777777,0.2619047619047619,3.2,0.0009652509652509653,12.654999999999998,0,The characteristic in question is this: The response of an organism to a given stimulus is very ofte...
0.5685279187817259,0.36548223350253806,0.23076923076923078,2.5753424657534247,0.0,9.105577013659918,0,"Proceeding in this way, we can shorten the process which we are calling the cause more and more. Sim..."
0.6129032258064516,0.4274193548387097,0.6875,3.15,0.0027816411682892906,19.01138211382114,0,"It is a bitter thought, how different a thing the Christianity of the world might have been, if the ..."
0.612565445026178,0.46596858638743455,0.4411764705882353,3.3708920187793425,0.0009033423667570009,19.765526315789476,0,"Those who avoid this alternative, do so by narrowing their thoughts and interest to things which can..."
0.6010928961748634,0.4426229508196721,0.4,3.551219512195122,0.008595988538681949,14.541797752808993,0,"Not that this is a mistake likely to be made by women, where they have actually the practical manage..."
0.6302521008403361,0.4957983193277311,0.375,3.1956521739130435,0.0016181229773462784,16.53882352941176,0,"In an otherwise just state of things, it is not, therefore, I think, a desirable custom, that the wi..."
0.6515151515151515,0.494949494949495,0.37777777777777777,4.050228310502283,0.0024896265560165973,19.143918367346945,0,"This class includes, of course, enemies in war, and criminals; in the minds of those who consider th..."
0.4742268041237113,0.25773195876288657,0.36363636363636365,3.663551401869159,0.0,18.154371134020618,0,"The definition of a ""momentary thing"" involves problems concerning time, since the particulars const..."
0.6242038216560509,0.4713375796178344,0.6296296296296297,2.977900552486188,0.005307855626326964,11.226895161290326,0,There is no reason--so Watson argues--to suppose that their knowledge IS anything beyond the habits ...
0.643979057591623,0.4712041884816754,0.6129032258064516,3.8720379146919433,0.0009267840593141798,26.810000000000006,0,"Besides that no freedom is worth much when held on so precarious a tenure, its conditions are not li..."
0.5846153846153846,0.4307692307692308,0.4,2.776255707762557,0.0027472527472527475,10.652948717948718,0,"But this topic belongs to the philosophy of physics, and need not concern us in our present inquiry...."
0.5637254901960784,0.38235294117647056,0.30303030303030304,3.1466666666666665,0.0009033423667570009,10.798000000000002,0,"It may be doubted whether there are enough authors in the world for this to be possible, and in any ..."
0.6209150326797386,0.46405228758169936,0.5483870967741935,3.8263473053892216,0.0,13.388444444444445,0,"If there is still work which is really disagreeable in itself, it is only because our scientific men..."
0.5697674418604651,0.4476744186046512,0.34146341463414637,2.8636363636363638,0.002997002997002997,11.998881578947369,0,"As there can be no State without government, it has been sometimes said that it is the absence of go..."
0.6746987951807228,0.5301204819277109,0.3333333333333333,3.38265306122449,0.005065856129685917,15.693463414634149,0,"This acknowledged master of all the eminent thinkers who have since lived--whose fame, still growing..."
0.5737704918032787,0.40437158469945356,0.5151515151515151,4.589743589743589,0.001834862385321101,27.19637362637363,0,"I do not mention these difficulties to complain of them; first, because it would be useless; they ar..."
0.6380368098159509,0.4601226993865031,0.5666666666666667,3.962566844919786,0.003051881993896236,25.209506172839514,0,"He is the person most interested in his own well-being: the interest which any other person, except ..."
0.6649214659685864,0.5549738219895288,0.46875,3.0217391304347827,0.0,11.690413612565447,0,"In fact the General Strike was invented by a Londoner William Benbow, an Owenite, in 1831. Or, to pu..."
